iter	MultiClass
0	1.028221719
1	0.9654405655
2	0.9104848954
3	0.861713037
4	0.8168609911
5	0.7767041495
6	0.7399415681
7	0.7063608705
8	0.6674306566
9	0.6321689332
10	0.6003191396
11	0.5758653357
12	0.5532145352
13	0.526983243
14	0.5022126314
15	0.4796332958
16	0.4624342365
17	0.4423761754
18	0.4238289879
19	0.4067035145
20	0.3903781987
21	0.3752131949
22	0.3633779832
23	0.3497163394
24	0.3392610492
25	0.3293997522
26	0.3179611439
27	0.3070452122
28	0.2966578393
29	0.2867864913
30	0.2792665646
31	0.2704318292
32	0.2622429295
33	0.2544500205
34	0.2471148109
35	0.2404866653
36	0.2339659565
37	0.2287419128
38	0.2225354893
39	0.2167343124
40	0.2122311844
41	0.2073335343
42	0.2025299914
43	0.1979240307
44	0.1935881919
45	0.1901292017
46	0.1860759712
47	0.1822852709
48	0.1786138155
49	0.1752111269
50	0.1718073344
51	0.1696576889
52	0.1672489607
53	0.1641456367
54	0.1620119157
55	0.1591592081
56	0.1573748952
57	0.1555205252
58	0.1533353093
59	0.151714158
60	0.149395194
61	0.147890239
62	0.1457641731
63	0.1440679983
64	0.1423984433
65	0.1413703685
66	0.1401695019
67	0.1382311121
68	0.136652441
69	0.1351532613
70	0.1338237373
71	0.132466693
72	0.1317249836
73	0.1302181474
74	0.1293062721
75	0.1285909322
76	0.1277869884
77	0.1265801856
78	0.1254490227
79	0.1244399917
80	0.1237686647
81	0.1228189993
82	0.1220031323
83	0.1215419498
84	0.1211297345
85	0.1202060061
86	0.1196664198
87	0.1188918733
88	0.1183761165
89	0.1177427049
90	0.1174452181
91	0.1170411443
92	0.1167707333
93	0.1164417836
94	0.1160040106
95	0.1158379962
96	0.1152360533
97	0.1148602061
98	0.1145447006
99	0.1140511032
100	0.1137874655
101	0.1135904708
102	0.1134437022
103	0.1129168143
104	0.1126741679
105	0.1121762528
106	0.1119754427
107	0.1117249707
108	0.1115490794
109	0.1113304012
110	0.1109751603
111	0.1105576848
112	0.110384294
113	0.1102696041
114	0.1101091387
115	0.1100185439
116	0.1096764996
117	0.109303895
118	0.1091731251
119	0.1089687718
120	0.1085417235
121	0.1082242308
122	0.1080169082
123	0.1079606564
124	0.1078831507
125	0.1076262226
126	0.1075767499
127	0.107459899
128	0.1073513696
129	0.1072170477
130	0.1071220486
131	0.106823804
132	0.1067329745
133	0.1066361195
134	0.1065402395
135	0.1064486015
136	0.1063303008
137	0.1060587343
