iter	MultiClass
0	1.00990271
1	0.9333542039
2	0.8664303201
3	0.807304733
4	0.7546300352
5	0.7073649946
6	0.6647126127
7	0.6260335668
8	0.5908091941
9	0.5586102414
10	0.5290806819
11	0.5019261212
12	0.4768834144
13	0.4537471116
14	0.4323209083
15	0.412392162
16	0.3938837398
17	0.3766616202
18	0.3606260698
19	0.3456643656
20	0.3316679387
21	0.3185859457
22	0.3063463692
23	0.2948846941
24	0.2841253065
25	0.2740350343
26	0.2645650495
27	0.255666214
28	0.2473021778
29	0.2394360798
30	0.2320356933
31	0.2250698149
32	0.2185017382
33	0.2123170163
34	0.2065292901
35	0.2012624745
36	0.1962307158
37	0.1912522339
38	0.1865914292
39	0.1821610622
40	0.1779724329
41	0.1741851707
42	0.1705733485
43	0.1669930089
44	0.163630241
45	0.1603878538
46	0.1575659463
47	0.1547814736
48	0.1521326036
49	0.14966432
50	0.1472989629
51	0.1450872671
52	0.1429090224
53	0.1408430514
54	0.1388427115
55	0.1369510024
56	0.1352056847
57	0.1335455759
58	0.131979496
59	0.1302873932
60	0.1288249839
61	0.1274258574
62	0.1260408678
63	0.1248174062
64	0.1235439229
65	0.1223416433
66	0.1212268436
67	0.120129436
68	0.1192305805
69	0.1182811142
70	0.117390265
71	0.1165453064
72	0.115748238
73	0.1150712791
74	0.1142976328
75	0.1134944493
76	0.1129824596
77	0.112292286
78	0.1116224188
79	0.1110263595
80	0.1104857472
81	0.1099859335
82	0.1094603261
83	0.1090417608
84	0.108614949
85	0.108157453
86	0.1077595427
87	0.1073586098
88	0.1069183974
89	0.1065740663
90	0.1062329594
91	0.1059367898
92	0.1055792752
93	0.105288624
94	0.1049640411
95	0.1047665508
96	0.1044292107
97	0.1041197878
98	0.1037732478
99	0.103504236
100	0.1032203898
101	0.1029325752
102	0.1027447653
103	0.1023150393
104	0.1021235014
105	0.1018782371
106	0.1016537364
107	0.1014151452
108	0.1012286917
109	0.1010425326
110	0.1008455228
111	0.1005780921
112	0.1003593422
113	0.100174307
114	0.09997566191
115	0.09976648389
116	0.09951166322
117	0.09936120292
118	0.09917001379
119	0.09898923357
120	0.09878114837
121	0.09864592554
122	0.09848308771
123	0.09822754625
124	0.09803543481
125	0.09778039713
126	0.09752819613
127	0.09737204698
128	0.09719070872
129	0.09702732836
130	0.09680847772
131	0.09664554689
132	0.09640900963
133	0.0961735962
134	0.09603948169
135	0.09588034859
136	0.09576590483
137	0.09556257068
138	0.09539147858
139	0.09521551916
140	0.09507311163
141	0.09491659045
142	0.09479417143
143	0.09465918112
144	0.09454715551
145	0.09444546906
146	0.09430704528
147	0.09417647274
148	0.09401333264
149	0.0938959437
150	0.09381042477
151	0.09365461664
152	0.09357484858
153	0.09343768812
154	0.09335369605
155	0.0932616202
156	0.09313125693
157	0.09303729772
158	0.0928478602
159	0.09272374383
160	0.09256298313
161	0.09244361006
162	0.09234644989
163	0.09223792751
164	0.09213661308
165	0.09208401824
166	0.09196991551
167	0.09188176916
168	0.09177912165
169	0.0916727074
170	0.09154004223
171	0.09144217677
172	0.09130284619
173	0.09112434461
174	0.09104904858
175	0.09097401607
176	0.09087553833
177	0.09073254175
178	0.09056820033
179	0.09048967235
180	0.09039971239
181	0.09028620644
182	0.09018096251
183	0.09001304036
184	0.08993738006
185	0.08980221148
186	0.08972352849
187	0.08956042714
188	0.08947169951
189	0.08933577914
190	0.08921130624
191	0.08907550213
192	0.08900501916
193	0.0888748729
194	0.08878241728
195	0.08870974092
196	0.08857899013
197	0.0885075616
198	0.08840460406
199	0.08832992033
200	0.08825574812
201	0.08817327514
202	0.08809335207
203	0.08794276001
204	0.08785571424
205	0.08778025545
206	0.08772052242
207	0.08764104887
208	0.08752301664
209	0.08739380044
210	0.08723414031
211	0.0871622235
212	0.08706700871
213	0.08700368719
214	0.0869384668
215	0.08685803995
216	0.08668352213
217	0.08664414188
218	0.08658642397
219	0.08650064927
220	0.08643859884
221	0.08638021438
222	0.08633529253
223	0.08624944034
224	0.08619305551
225	0.08608294427
226	0.08600525335
227	0.08593581669
228	0.08581120428
229	0.08572604188
230	0.08560955974
231	0.08555594959
232	0.08548981464
233	0.08540690764
234	0.08533597513
235	0.08522922761
236	0.08514067824
237	0.08507812403
238	0.08502756757
239	0.08497520525
240	0.08490027349
241	0.08484083497
242	0.0847916426
243	0.08464487154
244	0.08457301673
245	0.08453356673
246	0.08438684992
247	0.08431776979
248	0.08426477193
249	0.08418888686
250	0.08411131994
251	0.08404319312
252	0.08399649641
253	0.08393636034
254	0.08388458706
255	0.08382857425
256	0.083741854
257	0.08369029773
258	0.08363987303
259	0.08357352107
260	0.08351554739
261	0.08347255542
262	0.08342711428
263	0.0833659629
264	0.08329834761
265	0.08309763313
266	0.08305526119
267	0.08301783407
268	0.08298785517
269	0.08293756998
270	0.08286989268
271	0.08278471478
272	0.08272471822
273	0.08268981776
274	0.08263567282
275	0.08257415717
276	0.08252947558
