iter	MultiClass
0	1.02730033
1	0.96374138
2	0.9067954139
3	0.8554587999
4	0.8089740541
5	0.7664079723
6	0.727354365
7	0.691353995
8	0.6582629294
9	0.6274685777
10	0.5985779295
11	0.5717984102
12	0.5469575379
13	0.5237559335
14	0.5019079
15	0.4815867271
16	0.4624714566
17	0.444498403
18	0.4273535307
19	0.4114399271
20	0.3961406652
21	0.3818634916
22	0.3682649595
23	0.3553930557
24	0.3432155992
25	0.331686656
26	0.3207754408
27	0.3105768549
28	0.3007754618
29	0.2916410269
30	0.2829342846
31	0.274524846
32	0.266577107
33	0.2589426361
34	0.2516512975
35	0.2448311329
36	0.2383735488
37	0.2320847333
38	0.2261340709
39	0.2204074024
40	0.2149502483
41	0.2099233509
42	0.2049849855
43	0.2003766776
44	0.1958945815
45	0.1915394468
46	0.1875223409
47	0.183613145
48	0.1798876179
49	0.1762731104
50	0.1729067283
51	0.1696394175
52	0.1666099289
53	0.1636401005
54	0.1607865906
55	0.158022339
56	0.1554589682
57	0.1529181657
58	0.1505381376
59	0.1482129554
60	0.1460927406
61	0.1440660054
62	0.1421223211
63	0.1402204573
64	0.1384170808
65	0.1366598196
66	0.1349943155
67	0.1333351736
68	0.1319565117
69	0.1304625461
70	0.1290101705
71	0.1276079394
72	0.1262391114
73	0.1251581693
74	0.1240926173
75	0.1229215926
76	0.1218171836
77	0.1208845413
78	0.1199613179
79	0.1190722619
80	0.118109895
81	0.1173167614
82	0.1164615986
83	0.1157181877
84	0.1150483687
85	0.1142628729
86	0.1135142845
87	0.1128596617
88	0.1123829769
89	0.1117606327
90	0.1111808357
91	0.1106088026
92	0.1099575681
93	0.1094425473
94	0.1088681509
95	0.1083913864
96	0.107991552
97	0.1074616793
98	0.1071157641
99	0.1066376117
100	0.1062680769
101	0.1059381695
102	0.1054949403
103	0.1051028842
104	0.1048290942
105	0.1044884093
106	0.1041920762
107	0.1040770949
108	0.1038982238
109	0.1037040252
110	0.1033575599
111	0.103122425
112	0.1028302464
113	0.1026095777
114	0.1023638808
115	0.102136373
116	0.1018382309
117	0.1016219966
118	0.1014673577
119	0.1012642575
120	0.1010982649
121	0.1008941827
122	0.1007260895
123	0.1004855677
124	0.1003288844
125	0.1001238176
126	0.09989775151
127	0.0997059225
128	0.09956167102
129	0.09936077467
130	0.09925299277
131	0.09909831782
132	0.098979683
133	0.0989205997
134	0.09873221335
135	0.09863642348
136	0.09857664866
137	0.09848241178
138	0.09830445756
139	0.09817684413
140	0.09802005153
141	0.09792418711
142	0.09780339698
143	0.09763838346
144	0.0975504679
145	0.09745418456
146	0.09737576185
147	0.09726449453
148	0.0971119455
149	0.09703952463
150	0.09697127883
151	0.09683929173
152	0.0967296585
153	0.09663180236
154	0.09655284572
155	0.09642633118
156	0.09628340101
157	0.09619486482
158	0.09614481192
159	0.09603741506
160	0.09592501641
161	0.09581453999
162	0.09574560982
163	0.09563349413
164	0.09558450092
165	0.09548375144
166	0.09537143842
167	0.09533273579
168	0.09524238249
169	0.09515621884
170	0.09504099852
171	0.09488552272
172	0.09481750984
173	0.09468148645
174	0.0946000703
175	0.09450276638
176	0.0944314996
177	0.09435790122
178	0.09428593189
179	0.09420156604
180	0.09412724904
181	0.09408297813
182	0.09402921629
183	0.09396559795
184	0.09388921656
185	0.0938042732
186	0.09371849492
187	0.09364692447
188	0.09352032472
189	0.09347864325
190	0.09343226518
191	0.09335328951
192	0.09328460262
193	0.09322061124
194	0.09315592061
195	0.09304819578
196	0.09299454688
197	0.09292908756
198	0.09284761371
199	0.09279095728
200	0.09274172618
201	0.0926482979
202	0.09259068794
203	0.0925531815
204	0.09249918369
205	0.09243034236
206	0.09236063123
207	0.09226448692
208	0.0922080094
209	0.09214701479
210	0.09208778583
211	0.09203264068
212	0.0919668366
213	0.09193124553
214	0.09185409666
215	0.09182779923
216	0.09178693698
217	0.09168389136
218	0.09162635428
219	0.09156171532
220	0.09150879683
221	0.09144053037
222	0.09138885771
223	0.09130613873
