iter	MultiClass
0	1.010031905
1	0.9335981632
2	0.8667596981
3	0.8076984075
4	0.7550809134
5	0.707866054
6	0.6652656045
7	0.6266197822
8	0.5914299269
9	0.5592118691
10	0.529678634
11	0.5025221585
12	0.4774788071
13	0.4543452186
14	0.4329029247
15	0.4130415507
16	0.3945590918
17	0.3773666625
18	0.3613393357
19	0.3463511051
20	0.3323848287
21	0.3193313342
22	0.307117552
23	0.2956349263
24	0.284901709
25	0.2748006808
26	0.2653234249
27	0.2564208429
28	0.2480884951
29	0.2402165463
30	0.2328133207
31	0.2258498373
32	0.2192986873
33	0.2131126839
34	0.2072890215
35	0.2018126084
36	0.1966334212
37	0.1917813661
38	0.1873096419
39	0.1829527784
40	0.1789190081
41	0.1749957207
42	0.1714013688
43	0.167833732
44	0.1645870919
45	0.1613629738
46	0.1583465948
47	0.1556109318
48	0.1530147943
49	0.1505089145
50	0.1481122689
51	0.1458220055
52	0.1436708669
53	0.1416288699
54	0.1397102585
55	0.1378395585
56	0.1360482327
57	0.1343454998
58	0.1327691276
59	0.1312307237
60	0.1296950792
61	0.1283380154
62	0.1270896616
63	0.1257450227
64	0.1244681811
65	0.1232934132
66	0.122251573
67	0.1212800042
68	0.1201989239
69	0.11923514
70	0.1183822705
71	0.1175364922
72	0.1167131433
73	0.1158710493
74	0.1151653206
75	0.1144464657
76	0.1137444444
77	0.1131734317
78	0.1125661386
79	0.1120232514
80	0.1114817979
81	0.1109946223
82	0.1104376916
83	0.1098732536
84	0.1094420362
85	0.1090032729
86	0.108404019
87	0.1080598451
88	0.1076515583
89	0.1072716667
90	0.1068576145
91	0.1065101186
92	0.1061819383
93	0.1058155199
94	0.1054732499
95	0.1051736653
96	0.1048410068
97	0.1044675667
98	0.1042422385
99	0.1039567668
100	0.1036974398
101	0.1033602646
102	0.1031661759
103	0.1029018312
104	0.1026079966
105	0.1023422182
106	0.1020989772
107	0.101876447
108	0.1016301846
109	0.1014252126
110	0.1012207493
111	0.1010119696
112	0.1008675034
113	0.1006213643
114	0.1004510463
115	0.1002826553
116	0.1000885126
117	0.09982820674
118	0.09962167005
119	0.09950540646
120	0.09940803454
121	0.09924010594
122	0.099057101
123	0.09890702353
124	0.09872569887
125	0.09856471495
126	0.09837121206
127	0.09817686132
128	0.09802349265
129	0.09790974177
130	0.0977540839
131	0.09757332191
132	0.09741747905
133	0.09727332113
134	0.09711833384
135	0.09686272195
136	0.09669776083
137	0.09659247306
138	0.09639843063
139	0.0962900983
140	0.09619066841
141	0.09605336268
142	0.09592700965
143	0.09579698002
144	0.0956753133
145	0.0955266001
146	0.09540508753
147	0.09529353336
148	0.09519049625
149	0.09504943685
150	0.09493695775
151	0.09484784083
152	0.09473071396
153	0.09462412358
154	0.09450712775
155	0.0943843434
156	0.09424552695
157	0.0941709237
158	0.09405718054
159	0.09388959108
160	0.09369100879
161	0.09347636356
162	0.09341420832
163	0.09324281123
164	0.09312690219
165	0.093059814
166	0.09299901532
167	0.09289099901
168	0.09284072911
169	0.09276991807
170	0.09269368079
171	0.09249417356
172	0.09241138469
173	0.09229388015
174	0.09213319683
175	0.09196631648
176	0.09187756182
177	0.09179098845
178	0.09169454146
179	0.09163492207
180	0.0914805591
181	0.0913736527
182	0.09129545765
183	0.09121437219
184	0.0911442009
185	0.09104728374
186	0.09096794794
187	0.09090097536
188	0.09080778874
189	0.09073138959
190	0.09067940087
191	0.09061231267
192	0.09047081392
193	0.0904050977
194	0.0902813653
195	0.0901201964
196	0.09003110259
197	0.08994653324
198	0.08987628487
199	0.08978959588
200	0.08970238277
201	0.08964136056
202	0.08956647213
203	0.08951358931
204	0.08946841422
205	0.08940164205
206	0.0893476416
207	0.08928844613
208	0.08918498509
209	0.08908565541
210	0.08900144832
211	0.08892692986
212	0.08879870384
213	0.08872743034
214	0.0886764282
215	0.08857639711
216	0.08850644935
217	0.08845271867
218	0.08837787648
219	0.08831405637
220	0.08818941446
221	0.08810359645
222	0.0880353598
223	0.08794843187
224	0.08787299619
225	0.0877103551
226	0.08764757553
227	0.08751980428
228	0.08745260817
229	0.08736587294
230	0.08725915923
231	0.08717896788
232	0.08713684506
233	0.08707637781
234	0.08703736893
235	0.08696521674
236	0.08683719113
237	0.08678026174
238	0.08670890345
239	0.08664654011
240	0.08660054029
241	0.08653357542
242	0.08649281688
243	0.08640979678
244	0.0863434254
245	0.08631133807
246	0.08625329876
247	0.08616286381
248	0.08606169197
249	0.08597794735
250	0.08589905859
251	0.08585709764
252	0.08578783586
253	0.08574279181
254	0.0857032665
255	0.08560971763
256	0.08555631067
257	0.08551095061
258	0.08544206651
259	0.08536249947
260	0.08529700678
261	0.08524225097
262	0.08520252527
263	0.08506142732
